,url,title,time,content
1756,https://crossfittheville.wordpress.com/2017/04/13/thursday-april-13th/,"Thursday, April 13th",2017-04-13T01:47:15Z,"<p>Skill Practice: Double/Triple Unders</p>
<p>then,</p>
<p>100-Double Unders</p>
<p>80-Situps</p>
<p>60-Calorie Row</p>
<p>40-Burpees</p>
<p>20-50ft Suicide Sprints</p>
<p>For time.</p>
<p>&nbsp;</p>
<p><em><strong>*The next Strength Program will start April 29th.  For more info email Eric at: Fallscitystrength@gmail.com.</strong></em></p>"
1757,https://crossfittheville.wordpress.com/2017/04/11/wednesday-april-12th/,"Wednesday, April 12th",2017-04-11T23:59:08Z,<p>Rest Day.</p>
1758,https://crossfittheville.wordpress.com/2017/04/11/tuesday-april-11th/,"Tuesday, April 11th",2017-04-11T01:40:09Z,"<p>Deadlifts 4-4-4-4@85% 1RM</p>
<p>then,</p>
<p>12:00 AMRAP of:</p>
<p>12-Deadlifts (185/125)</p>
<p>12-Box Jump Overs (24/20)</p>
<p>12-Pushups (yes)</p>
<p>&nbsp;</p>
<p><em>*Bonus WOD*</em></p>
<p>30-20-10-5 reps each of:</p>
<p>KBS&#8217;s (53/35)</p>
<p>Sit Ups</p>"
1759,https://crossfittheville.wordpress.com/2017/04/10/monday-april-10th/,"Monday, April 10th",2017-04-10T01:33:30Z,"<p>Overhead Squat 4-4-4-4@85% 1RM</p>
<p>then,</p>
<p>15:00 AMRAP of:</p>
<p>21-Calorie Row</p>
<p>15-Wall Balls (20/14)</p>
<p>9-Full Snatch (95/65)</p>
<p>&nbsp;</p>"
1760,https://crossfittheville.wordpress.com/2017/04/08/sunday-april-9th/,"Sunday, April 9th",2017-04-08T23:59:55Z,"<p>Bench Press 8-8-8-8@70% 1RM</p>
<p>Strict Pullups 8-8-8-8</p>
<p>then,</p>
<p>400m run</p>
<p>21-Ring Dips</p>
<p>21-T2B</p>
<p>400M Run</p>
<p>15-Ring Dips</p>
<p>15-T2B</p>
<p>400M Run</p>
<p>9-Ring Dips</p>
<p>9-T2B</p>
<p>For time.</p>
<p>&nbsp;</p>"
1761,https://crossfittheville.wordpress.com/2017/04/08/saturday-april-8th/,"Saturday, April 8th",2017-04-08T01:20:22Z,"<p>Rest Day.</p>
<p><em><strong>* Today is our monthly free class so bring a friend! 8:00 &amp; 9:00am at The Ville or 10:00 &amp; 11:00am at East.</strong></em></p>
<p><em><strong>*There will be no CrossFit Kids today.</strong></em></p>"
1762,https://crossfittheville.wordpress.com/2017/04/06/friday-april-7th/,"Friday, April 7th",2017-04-06T23:59:42Z,"<p>Back Squat 8-8-8@70% 1RM</p>
<p>Hamstring Curls 12-12-12</p>
<p>then,</p>
<p>For time:</p>
<p>30-Burpee Box Jump Overs (24/20)</p>
<p>30-K2E&#8217;s</p>
<p>30-Step Ups (15/leg)</p>
<p>30-Back Extensions</p>
<p>30-OH Walking Lunge Steps (15/leg, 45/25#)</p>
<p>30-GHD Situps</p>
<p><em><strong>* This Saturday is our monthly free class so bring a friend! 8:00 &amp; 9:00am at The Ville or 10:00 &amp; 11:00am at East.</strong></em></p>
<p><em><strong>*There will be no CrossFit Kids this Saturday.</strong></em></p>"
1763,https://crossfittheville.wordpress.com/2017/04/06/thursday-april-6th/,"Thursday, April 6th",2017-04-06T01:05:35Z,"<p>Split Jerk 6-6-6@70%1RM</p>
<p>Barbell Rows 8-8-8@70% 1RM</p>
<p>then,</p>
<p>4 Rounds for time of:</p>
<p>10-Push Jerk (135/95)</p>
<p>30-Double Unders</p>
<p>&nbsp;</p>
<p><em><strong>*Starting this week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East.</strong></em></p>"
1764,https://crossfittheville.wordpress.com/2017/04/04/wednesday-april-5th/,"Wednesday, April 5th",2017-04-04T23:59:03Z,"<p>Power Clean 6-6-6-6@ 70% 1RM</p>
<p>then,</p>
<p>6-9-12-9-6 reps each of:</p>
<p>Burpees over Bar</p>
<p>Front Squats (185/125)</p>
<p>Chest to Bar Pullups</p>
<p>For time.</p>
<p>&nbsp;</p>
<p><em><strong>*Starting this week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East.</strong></em></p>"
1765,https://crossfittheville.wordpress.com/2017/04/04/tuesday-april-4th/,"Tuesday, April 4th",2017-04-04T00:44:32Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><em><strong>*Starting this week we will no longer have a 6:30pm class on Tuesday &amp; Thursday.</strong></em></p>"
1766,https://crossfittheville.wordpress.com/2017/04/03/monday-april-3rd/,"Monday, April 3rd",2017-04-03T01:55:13Z,"<p>Skill Practice: HSPU&#8217;s (strict, kipping, deficit)</p>
<p>then,</p>
<p>20:00 AMRAP of:</p>
<p>6-HSPU&#8217;s</p>
<p>8-T2B</p>
<p>10-KBS&#8217;s (53/35)</p>
<p>12-Wall Balls (20/14)</p>
<p>&nbsp;</p>
<p><em><strong>*Starting this week we will no longer have a 6:30pm class on Tuesday &amp; Thursday.</strong></em></p>"
1767,https://crossfittheville.wordpress.com/2017/04/01/sunday-april-2nd/,"Sunday, April 2nd",2017-04-01T23:59:12Z,"<p>Deadlifts 8-8-8-8@70% 1RM</p>
<p>then,</p>
<p>21-SDHP&#8217;s (95/65)</p>
<p>9-Ring Muscle Ups</p>
<p>15-SDHP&#8217;s</p>
<p>7-Ring Muscle Ups</p>
<p>9-SDHP&#8217;s</p>
<p>5-Ring Muscle Ups</p>
<p>For time.</p>
<p>&nbsp;</p>
<p><em><strong>*Starting this week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1768,https://crossfittheville.wordpress.com/2017/03/31/saturday-april-1st/,"Saturday, April 1st",2017-03-31T23:59:36Z,"<p>Overhead Squats 2-2-2-2-2@90% 1RM</p>
<p>then,</p>
<p>3 Rounds for time of:</p>
<p>4ooM Run</p>
<p>15 Power Snatch (95/65)</p>
<p>&nbsp;</p>
<p><em><strong>*CrossFit Kids today at 9:30am.</strong></em></p>
<p>&nbsp;</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1769,https://crossfittheville.wordpress.com/2017/03/30/friday-march-31st/,"Friday, March 31st",2017-03-30T23:59:39Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance. </strong></em></p>"
1770,https://crossfittheville.wordpress.com/2017/03/29/thursday-march-30th/,"Thursday, March 30th",2017-03-29T23:59:49Z,"<p>Shoulder Press 2-2-2-2-2@90%1RM</p>
<p>Strict Pullups (weighted if possible) 2-2-2-2-2</p>
<p>then ,</p>
<p>10 Rounds for time of:</p>
<p>10-Pullups</p>
<p>10-Pushups (yes, hand release)</p>
<p>10-Situps</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.  </strong></em></p>"
1771,https://crossfittheville.wordpress.com/2017/03/28/wednesday-march-29th/,"Wednesday, March 29th",2017-03-28T23:59:26Z,"<p>Back Squat 2-2-2-2@90%1RM</p>
<p>DB Stiff Leg Deadlifts 4-4-4-4</p>
<p>then,</p>
<p>3 Rounds for time of:</p>
<p>5/leg Pistols</p>
<p>10-Goblet Squats (53/35)</p>
<p>15-KBS&#8217;s (53/35)</p>
<p>rest 3:00 then,</p>
<p>50 Back Squats for time (185/125). *EMOM 5 burpees.</p>
<p>*Record 3 round time and 50 back squat/burpee separately*</p>
<p>&nbsp;</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.  </strong></em></p>"
1772,https://crossfittheville.wordpress.com/2017/03/28/tuesday-march-28th/,"Tuesday, March 28th",2017-03-28T00:55:09Z,"<p>Push Press 2-2-2-2-2@90% 1RM</p>
<p>Bent Side Laterals 8-8-8-8-8</p>
<p>then,</p>
<p>3 Rounds for time of:</p>
<p>250M Row</p>
<p>20 S2OH (115/75)</p>
<p>15 GHD Situps</p>
<p>&nbsp;</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1773,https://crossfittheville.wordpress.com/2017/03/26/monday-march-27th/,"Monday, March 27th",2017-03-26T23:59:48Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><em><strong>*Don&#8217;t forget to post your score on 17.5 by 8:00pm tonight!</strong></em></p>
<p>&nbsp;</p>
<p><em><strong>*Starting next week we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1774,https://crossfittheville.wordpress.com/2017/03/26/sunday-march-26th/,"Sunday, March 26th",2017-03-26T02:15:40Z,"<p>Front Squat 2-2-2-2-2@90% 1RM</p>
<p>Glute Ham Raise 4-4-4-4-4</p>
<p>then,</p>
<p>4 Rounds for time of:</p>
<p>15-Power Cleans (115/75)</p>
<p>20-Box Jumps (24/20&#8243;)</p>
<p>&nbsp;</p>
<p><em><strong>*Starting next month we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1775,https://crossfittheville.wordpress.com/2017/03/25/saturday-march-25th/,"Saturday, March 25th",2017-03-25T02:04:51Z,"<p>Skill Practice: L-Holds (Hanging &amp; on parallettes) &amp; Rope Climbs</p>
<p>then,</p>
<p>200M Run</p>
<p>10-KBS&#8217;s (53/35)</p>
<p>10-T2B</p>
<p>400M Run</p>
<p>15-KBS&#8217;s</p>
<p>15-T2B</p>
<p>800M Run</p>
<p>20-KBS&#8217;s</p>
<p>20-T2B</p>
<p>400M Run</p>
<p>15-KBS&#8217;s</p>
<p>15-T2B</p>
<p>200M Run</p>
<p>10-KBS&#8217;s</p>
<p>10-T2B</p>
<p>For time.</p>
<p>&nbsp;</p>
<p><em><strong>*We will be judging 17.5 from 10-12 today at The Ville.</strong></em></p>
<p><em><strong>*There will be no CrossFit Kids today.</strong></em></p>
<p><em><strong>*Starting next month we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1776,https://crossfittheville.wordpress.com/2017/03/24/friday-march-24th/,"Friday, March 24th",2017-03-24T01:19:26Z,"<p><strong>CrossFit Open WOD 17.5</strong></p>
<p>RX</p>
<p>10 rounds for time of:<br />
9 thrusters, 95 lb./65 lb.<br />
35 double-unders</p>
<p>&nbsp;</p>
<p>Scaled</p>
<p>10 rounds for time of:<br />
9 thrusters, 65 lb./45 lb.<br />
35 single-unders</p>
<p>&nbsp;</p>
<p><em><strong>*We will be judging 17.5 during class for unlimited members today as well as 10-11am on Saturday at The Ville.</strong></em></p>
<p><em><strong>*There will be no CrossFit Kids this Saturday at East.</strong></em></p>
<p>&nbsp;</p>
<p><em><strong>*Starting next month we will no longer have a 6:30pm class on Tuesday &amp; Thursday at East due to low attendance.</strong></em></p>"
1777,https://crossfittheville.wordpress.com/2017/03/22/thursday-march-23rd/,"Thursday, March 23rd",2017-03-22T23:59:21Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><strong>*Tonight at 8:00pm the last workout for the 2017 CrossFit Open will be announced!</strong></p>"
1778,https://crossfittheville.wordpress.com/2017/03/21/wednesday-march-22nd/,"Wednesday, March 22nd",2017-03-21T23:59:52Z,"<p><em>Metcon Week</em></p>
<p><strong>&#8220;Carse&#8221;</strong></p>
<p>21-18-15-12-9-6-3 reps each of:</p>
<p>Squat Clean (95/65)</p>
<p>Double Unders</p>
<p>Deadlifts (185/135)</p>
<p>Box Jumps (24/20)</p>
<p><em>*Begin each round with a 50 meter bear crawl</em></p>
<p>&nbsp;</p>"
1779,https://crossfittheville.wordpress.com/2017/03/21/tuesday-march-21st/,"Tuesday, March 21st",2017-03-21T02:21:54Z,"<p><em>Metcon Week </em></p>
<p><strong>CrossFit Open WOD 16.1</strong></p>
<p>20:00 AMRAP of:</p>
<p>25ft Barbell OH Walking Lunges (95/65)</p>
<p>8 Burpees Over Bar</p>
<p>25ft Barbell OH Walking Lunges</p>
<p>8 CTB Pullups</p>"
1780,https://crossfittheville.wordpress.com/2017/03/20/monday-march-20th/,"Monday, March 20th",2017-03-20T00:55:47Z,"<p><em>Metcon Week</em></p>
<p><strong>&#8220;Roney&#8221;</strong></p>
<p>4 Rounds for time of:</p>
<p>200M Run</p>
<p>11-Thrusters (135/95)</p>
<p>200M Run</p>
<p>11-Push Press (135/95)</p>
<p>200M Run</p>
<p>11-Bench Press (135/95)</p>
<p>&nbsp;</p>
<p><strong>*Don&#8217;t forget to submit your scores for 17.4 by 8:00 tonight!</strong></p>"
1781,https://crossfittheville.wordpress.com/2017/03/19/sunday-march-19th/,"Sunday, March 19th",2017-03-19T00:16:30Z,"<p>Rest Day.</p>
<p><strong>*If you need to get in Open WOD 17.4 do it today!</strong></p>"
1782,https://crossfittheville.wordpress.com/2017/03/18/saturday-march-18th/,"Saturday, March 18th",2017-03-18T01:43:00Z,"<p><em>Because you demanded it&#8230;.today starts</em></p>
<p><em>Metcon Week</em></p>
<p><em><strong>&#8220;Hortman&#8221;</strong></em></p>
<p>45:00 AMRAP of:</p>
<p>800M Run</p>
<p>80 Squats</p>
<p>8 Muscle Ups</p>
<p>&nbsp;</p>
<p><strong>*There will be no CrossFit Kids today.</strong></p>
<p><strong>*Judging for 17.4 will take place at The Ville today from 10:00am-2:00pm. </strong></p>"
1783,https://crossfittheville.wordpress.com/2017/03/17/friday-march-17th/,"Friday, March 17th",2017-03-17T01:12:31Z,"<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>CROSSFIT OPEN WORKOUT 17.4 </strong></p>
<p><strong><em>Rx’d </em></strong><br />
<strong>Complete as many rounds and reps as possible in</strong></p>
<p><strong>13 minutes of:</strong><br />
<strong> 55 deadlifts</strong></p>
<p><strong>55 wall-ball shots </strong></p>
<p><strong>55-calorie row</strong></p>
<p><strong>55 handstand push-ups</strong></p>
<p>Men deadlift 225 lb. and throw 20-lb. ball to 10-ft. target</p>
<p>Women deadlift 155 lb. and throw 14-lb. ball to 9-ft. target</p>
<div class=""page"" title=""Page 2"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong><em>Scaled</em> </strong><br />
Men deadlift 135 lb., throw 20-lb. ball to 9-ft. target and perform hand-release push-ups<br />
Women deadlift 95 lb., throw 10-lb. ball to 9-ft. target and perform hand-release push-ups</p>
<div class=""page"" title=""Page 2"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong><em>Scaled Masters 55+</em></strong></p>
<p>Men deadlift 135 lb., throw 14-lb. ball to 9-ft. target and push press 65 lb.</p>
<p>Women deadlift 95 lb., throw 10-lb. ball to 9-ft. target and push press 45 lb.</p>
<p>&nbsp;</p>
<p><strong>*Judging will take place during class today (as time permits) for unlimited members only who have signed up for the Open.  We will also have judging at The Ville from 10:00am-2:00pm on Saturday.  If you cannot make these times please email Daniel.  We will attempt to have some time on Sunday as well.</strong></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
1784,https://crossfittheville.wordpress.com/2017/03/15/thursday-march-16th/,"Thursday, March 16th",2017-03-15T23:59:03Z,"<p><em>Last Day of Test Week!</em></p>
<p>2 Attempts, Max Unbroken Double Unders</p>
<p>then,</p>
<p>Full Clean &amp; Jerk 1-1-1-1-1 to a 1RM</p>
<p>*Also find your Full Clean 1RM</p>
<p>then,</p>
<p>20-Full Clean &amp; Split Jerks (135/95) for time.</p>
<p>*Bonus WOD*</p>
<p>12:00 EMOM of:</p>
<p>Odd Minutes: 10 Burpees</p>
<p>Even Minutes: 20 KBS&#8217;s (53/35)</p>
<p>&nbsp;</p>
<p><em><strong>*17.4 is released at 8:00pm tonight!  Check out the live announcement at Games.CrossFit.com.</strong></em></p>"
1785,https://crossfittheville.wordpress.com/2017/03/14/wednesday-march-15th/,"Wednesday, March 15th",2017-03-14T23:59:34Z,"<p>Rest Day.</p>
<p><em>Missed a test day?  Make it up today!</em></p>
<p>&nbsp;</p>"
1786,https://crossfittheville.wordpress.com/2017/03/14/tuesday-march-14th/,"Tuesday, March 14th",2017-03-14T00:46:32Z,"<p><em>Test Week</em></p>
<p>Skill Day: Ring Muscle Ups (practice, or max muscle ups=1 attempt)</p>
<p>Max HS Walk (3 attempts)</p>
<p>then,</p>
<p><strong>&#8220;Filthy 50&#8221;</strong></p>
<p>50 Box Jumps (24/20)</p>
<p>50 Jumping Pullups</p>
<p>50 KBS&#8217;s (35#)</p>
<p>50 Walking Lunges (total)</p>
<p>50 K2E&#8217;s</p>
<p>50 Push Press (45)</p>
<p>50 Back Extensions</p>
<p>50 Wall Balls (20/14)</p>
<p>50 Burpees</p>
<p>50 Double Unders</p>
<p>For time.</p>"
1787,https://crossfittheville.wordpress.com/2017/03/13/monday-march-13th/,"Monday, March 13th",2017-03-13T00:10:53Z,"<p><em>Test Week</em></p>
<p>Max Height Box Jumps 1-1-1-1-1 to a 1RM</p>
<p>Deadlifts 1-1-1-1-1 to a 1RM</p>
<p>then,</p>
<p><strong>&#8220;Dianne&#8221;</strong></p>
<p>21-15-9 reps each of:</p>
<p>Deadlifts (225/155)</p>
<p>HSPU&#8217;s</p>
<p>&nbsp;</p>
<p><strong>*Don&#8217;t forget to submit your score for 17.3 by 8:00pm tonight (Monday)!</strong></p>"
1788,https://crossfittheville.wordpress.com/2017/03/11/sunday-march-12th/,"Sunday, March 12th",2017-03-11T23:59:37Z,"<p><em>Test Week</em></p>
<p>Full Snatch 1-1-1-1-1 to a 1RM</p>
<p>then,</p>
<p><strong>CrossFit Open WOD 17.3</strong></p>
<p>Prior to 8:00, complete:<br />
3 rounds of:<br />
6 chest-to-bar pull-ups<br />
6 squat snatches, 95 lb/65lb<br />
Then, 3 rounds of:<br />
7 chest-to-bar pull-ups<br />
5 squat snatches, 135 lb/95lb<br />
*Prior to 12:00, complete 3 rounds of:<br />
8 chest-to-bar pull-ups<br />
4 squat snatches, 185 lb/135lb<br />
*Prior to 16:00, complete 3 rounds of:<br />
9 chest-to-bar pull-ups<br />
3 squat snatches, 225 lb/155lb<br />
*Prior to 20:00, complete 3 rounds of:<br />
10 chest-to-bar pull-ups<br />
2 squat snatches, 245 lb/175lb<br />
Prior to 24:00, complete 3 rounds of:<br />
11 chest-to-bar pull-ups<br />
1 squat snatch 265 lb/185lb</p>
<p>*If all reps are completed, time cap extends by 4 minutes.</p>
<p>&nbsp;</p>
<p><strong>*Judging for 17.3 will also take place from 11:30-12:30 before class for those who aren&#8217;t unlimited members.</strong></p>
<p>&nbsp;</p>
<p>&nbsp;</p>"
1789,https://crossfittheville.wordpress.com/2017/03/11/saturday-march-11th/,"Saturday, March 11th",2017-03-11T02:28:07Z,"<p>Rest Day.</p>
<p><em><strong>*Today is our free workout so bring a friend! 8:00 &amp; 9:00am at The Ville, 10:00 &amp; 11:00am at East.</strong></em></p>
<p><em><strong>*CrossFit Kids today at 9:30am at East.</strong></em></p>
<p><em><strong>*Judging for 17.3 will take place on Saturday at THE VILLE ONLY from 10am-2pm. 17.3 will be Sunday’s WOD. If you need to get judged Friday or Monday please email Daniel with available times.</strong></em></p>"
1790,https://crossfittheville.wordpress.com/2017/03/10/friday-march-10th/,"Friday, March 10th",2017-03-10T02:28:39Z,"<p><em>Test Week</em></p>
<p>Bench Press 1-1-1-1-1 to a 1RM</p>
<p>Barbell Rows 2-2-2-2-2 to a 2RM</p>
<p>then,</p>
<p>1 Set Max Strict HSPU&#8217;s</p>
<p>rest 1:00 then,</p>
<p>3 Rounds for time of:</p>
<p>20-KBS&#8217;s (53/35)</p>
<p>20-Pushups</p>
<p>20-Box Jumps (24/20)</p>
<p>rest 1:00 then,</p>
<p>1 Set, Max Kipping HSPU&#8217;s</p>
<p>Score=Max Strict/WOD Time/Max Kipping</p>
<p><em><strong>*This Saturday is our free workout so bring a friend! 8:00 &amp; 9:00am at The Ville, 10:00 &amp; 11:00am at East.</strong></em></p>
<p><em><strong>*Judging for 17.3 will take place on Saturday at THE VILLE ONLY from 10am-2pm.  Sunday hours will be posted tomorrow.  17.3 will be Sunday&#8217;s WOD.  If you need to get judged Friday or Monday please email Daniel with available times.</strong></em></p>"
1791,https://crossfittheville.wordpress.com/2017/03/08/thursday-march-9th/,"Thursday, March 9th",2017-03-08T23:59:19Z,"<p><em>Test Week starts today!</em></p>
<p>Back Squat 1-1-1-1-1 to a 1RM</p>
<p>Glute Ham Raise 3-3-3-3-3, weighted</p>
<p>then,</p>
<p>3 Rounds for time of:</p>
<p>15-Back Squats (185/125)</p>
<p>20-Burpees</p>
<p><strong>*CrossFit Open WOD 17.3 will be released tonight at 8:00pm!</strong></p>
<p><strong>*This Saturday is our free workout so bring a friend! 8:00 &amp; 9:00am at The Ville, 10:00 &amp; 11:00am at East.</strong></p>"
1792,https://crossfittheville.wordpress.com/2017/03/07/wednesday-march-8th/,"Wednesday, March 8th",2017-03-07T23:59:10Z,"<p><em>Last day of deload week</em></p>
<p>DB Split Jerk 12-12-12@60% 1RM</p>
<p>Band Pull Aparts 12-12-12</p>
<p>then,</p>
<p>4 Rounds for time of:</p>
<p>30 Double Unders</p>
<p>20 DB S2OH (30/20&#8217;s)</p>
<p>10 Ring Rows (rx=chest under rings, body in plank position)</p>
<p><strong>*This Saturday is our free workout so bring a friend! 8:00 &amp; 9:00am at The Ville, 10:00 &amp; 11:00am at East.</strong></p>"
1793,https://crossfittheville.wordpress.com/2017/03/07/tuesday-march-7th/,"Tuesday, March 7th",2017-03-07T00:41:51Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><em><strong>*This Saturday is our free workout so bring a friend!  8:00 &amp; 9:00am at The Ville, 10:00 &amp; 11:00am at East.</strong></em></p>"
1794,https://crossfittheville.wordpress.com/2017/03/06/monday-march-6th/,"Monday, March 6th",2017-03-06T00:48:55Z,"<p><em>Deload Week</em></p>
<p>KB Front Squats 12-12-12@60% 1RM (holding 2 KB&#8217;s)</p>
<p>KB Single Leg RDL 12-12-12/leg (holding 2 KB&#8217;s)</p>
<p>then,</p>
<p>21-15-9 reps each of:</p>
<p>KB Power Clean per arm (53/35)</p>
<p>Goblet Squat (53/35)</p>
<p>Ring Dips</p>
<p><em><strong>*If you are competing in the Open remember you have until 8:00pm tonight (Monday) to submit your scores!</strong></em></p>"
1795,https://crossfittheville.wordpress.com/2017/03/05/sunday-march-5th/,"Sunday, March 5th",2017-03-05T04:39:16Z,"<p><em>Deload Week</em></p>
<p>Skill Practice: Med Ball Cleans/ Stone Cleans</p>
<p>then,</p>
<p>For time:</p>
<p>2 Lap Run</p>
<p>5 Rope Climbs (15&#8242;)</p>
<p>10 Stone Cleans (100/60)</p>
<p>20 GHD Situps</p>
<p>30 Box Jumps (24/20)</p>
<p>40 Burpees</p>
<p>50 Wall Balls</p>
<p>2 Lap Run</p>
<p><em><strong> *We will have to be judged today at the Ville from 10:30-12:30.</strong></em></p>"
1796,https://crossfittheville.wordpress.com/2017/03/04/saturday-march-4th/,"Saturday, March 4th",2017-03-04T02:38:08Z,"<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>CrossFit Open Workout 17.2 Rx’d </strong><br />
Complete as many rounds and reps as possible in</p>
<p>12 minutes of: 2 rounds of:</p>
<p>50-ft. weighted walking lunge 16 toes-to-bars<br />
8 power cleans</p>
<p>Then, 2 rounds of:<br />
50-ft. weighted walking lunge 16 bar muscle-ups<br />
8 power cleans</p>
<p>Etc., alternating between toes-to-bars and bar muscle-ups every 2 rounds.</p>
<p>M 50-lb. dumbbells F 35-lb. dumbbells</p>
<p><em><strong>*CrossFit Kids today at 9:30am.</strong></em></p>
<p><em><strong>*If you are competing in the Open please view the standards video in order to know what to expect when being judged.  We will have additional times to be judged today from 10-12 at The Ville and 12-1:30 at East.  Also, we will have time on Sunday at the Ville from 10:30-12:30.</strong></em></p>
<p><em><strong>*The next Strength Program starts March 4th. Email Eric at fallscitystrength@gmail for more info.</strong></em></p>
</div>
</div>
</div>"
1797,https://crossfittheville.wordpress.com/2017/03/03/friday-march-3rd/,"Friday, March 3rd",2017-03-03T01:57:03Z,"<p>Rest Day.</p>
<p><strong>*Open Workout 17.2 has been announced.  If you are competing in the Open please view the standards video in order to know what to expect when being judged.  17.2 will be Saturday&#8217;s class wod but if you are not able to make it and you are an unlimited member we will do our best to judge you today during class if possible.  We will have additional times outside of class time on Saturday to judge any open gym members as well.</strong></p>
<p><strong>*The next Strength Program starts March 4th. Email Eric at fallscitystrength@gmail for more info.</strong></p>"
1798,https://crossfittheville.wordpress.com/2017/03/02/thursday-march-2nd/,"Thursday, March 2nd",2017-03-02T00:53:15Z,"<p><em>Deload Week</em></p>
<p>Dumbbell Deadlifts 12-12-12@60% 1RM</p>
<p>then,</p>
<p>15:00 AMRAP of:</p>
<p>20-KB SDHP (53/35)</p>
<p>15-K2E&#8217;s</p>
<p>10-Burpee Over KB</p>
<p>&nbsp;</p>
<p><em>*Bonus WOD*</em></p>
<p>2 x Tabata Row for Calories, 16 rounds of :20 on :10 off</p>
<p>&nbsp;</p>
<p><em><strong>*Open Workout 17.2 will be released live tonight at 8:00pm!  Tune in at Games.CrossFit.com.</strong></em></p>
<p><em><strong>*The next Strength Program starts March 4th. Email Eric at fallscitystrength@gmail for more info.</strong></em></p>"
1799,https://crossfittheville.wordpress.com/2017/03/01/wednesday-march-1st/,"Wednesday, March 1st",2017-03-01T01:23:48Z,"<p><em>Deload Week</em></p>
<p>KB or DB OHS&#8217;s 6-6-6/arm, as light as needed for full range of motion</p>
<p>then,</p>
<p>3 Rounds for time of:</p>
<p>15-KBS&#8217;s (53/35)</p>
<p>50ft KB Waiters Walk with Right Arm</p>
<p>15-KBS&#8217;s (53/35)</p>
<p>50ft KB Waiters Walk with Left Arm</p>
<p>75 Double Unders</p>
<p>&nbsp;</p>
<p><em>*Bonus WOD*</em></p>
<p>Tabata Hanging L Holds :20 on :10 off for 8 rounds</p>
<p>&nbsp;</p>
<p><em><strong>*The next Strength Program starts March 4th. Email Eric at fallscitystrength@gmail for more info.</strong></em></p>"
1800,https://crossfittheville.wordpress.com/2017/02/28/tuesday-february-28th/,"Tuesday, February 28th",2017-02-28T02:17:43Z,"<p>Shoulder Press 8-8-8@75% 1RM</p>
<p>Barbell Rows 8-8-8@75% 1RM</p>
<p>then,</p>
<p>4-Ring Muscle Ups</p>
<p>8-HSPU&#8217;s</p>
<p>6-Bar Muscle Ups</p>
<p>12-HSPU&#8217;s</p>
<p>8-CTB Pullups</p>
<p>16-HSPU&#8217;s</p>
<p>10-Strict Pullups</p>
<p>20-HSPU&#8217;s</p>
<p>For time.</p>
<p>&nbsp;</p>
<p><em><strong>*The next Strength Program starts March 4th. Email Eric at fallscitystrength@gmail for more info.</strong></em></p>"
1801,https://crossfittheville.wordpress.com/2017/02/27/monday-february-27th/,"Monday, February 27th",2017-02-27T02:32:04Z,"<p>Rest Day.</p>
<p><em><strong>*Judging for workout 17.1 of the CrossFit Open will continue today during class for unlimited members. If you are an open gym member please contact Daniel to set up a time to be judged.  Today is the last day to submit your scores so don&#8217;t forget!! </strong></em></p>"
